Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp3pm,Month,RainTomorrow
25,0.0,2.8,6.6,4,50.0,1,4,20.0,28.0,72.0,68.0,1020.7,1.0,7.0,17.9,8,Yes
25,0.0,2.0,9.7,15,43.0,12,15,15.0,24.0,79.0,64.0,1012.9,2.0,1.0,19.4,8,No
25,0.0,2.8,5.0,14,61.0,10,10,15.0,20.0,72.0,83.0,1010.7,3.0,8.0,18.1,8,Yes
25,1.6,2.4,7.4,5,56.0,7,7,26.0,24.0,58.0,53.0,1018.2,7.0,2.0,16.0,8,No
25,0.6,4.6,7.0,5,41.0,7,8,20.0,17.0,70.0,68.0,1019.5,7.0,7.0,15.4,8,No
25,1.0,2.4,9.5,5,44.0,5,9,31.0,26.0,76.0,56.0,1016.2,4.0,2.0,16.3,8,No
25,0.4,3.2,4.9,7,65.0,9,8,20.0,24.0,69.0,78.0,1014.2,5.0,7.0,12.3,8,Yes
25,0.0,4.0,6.9,1,35.0,4,0,9.0,20.0,55.0,54.0,1020.9,5.0,7.0,15.9,8,Yes
25,0.0,3.4,7.7,2,39.0,2,3,20.0,24.0,65.0,70.0,1024.6,5.0,3.0,18.3,8,No
25,1.0,4.4,0.5,1,37.0,2,0,17.0,24.0,81.0,91.0,1023.5,7.0,7.0,17.0,8,Yes
25,1.8,2.6,10.4,5,37.0,9,5,15.0,24.0,75.0,59.0,1019.3,2.0,1.0,18.7,8,No
25,0.0,4.4,6.5,5,28.0,7,8,15.0,15.0,67.0,71.0,1019.3,1.0,7.0,17.3,8,Yes
25,1.4,2.2,3.0,8,33.0,8,8,19.0,20.0,80.0,64.0,1019.8,6.0,7.0,16.3,9,No
25,0.0,2.6,9.8,13,30.0,9,9,17.0,19.0,67.0,59.0,1021.3,2.0,2.0,18.1,9,Yes
25,0.2,6.4,9.5,2,50.0,2,2,30.0,28.0,56.0,58.0,1028.8,2.0,1.0,17.1,9,Yes
25,0.0,4.0,7.4,2,39.0,2,3,19.0,11.0,75.0,87.0,1019.6,5.0,6.0,17.4,9,Yes
25,1.6,6.0,9.4,9,59.0,13,15,26.0,30.0,66.0,86.0,1015.0,3.0,5.0,15.3,9,Yes
25,0.0,6.0,10.6,7,33.0,7,9,17.0,19.0,54.0,55.0,1024.4,2.0,1.0,17.5,9,No
25,0.0,5.2,8.0,15,46.0,9,15,22.0,31.0,46.0,58.0,1021.3,1.0,4.0,17.9,9,Yes
25,2.0,4.4,5.7,13,57.0,13,15,19.0,28.0,65.0,62.0,1017.6,1.0,7.0,17.7,9,Yes
25,1.8,2.6,10.6,5,31.0,9,15,13.0,17.0,56.0,50.0,1017.9,1.0,1.0,18.3,9,No
25,0.0,4.0,10.9,13,28.0,9,13,15.0,20.0,73.0,70.0,1021.1,1.0,4.0,19.3,9,No
25,0.0,3.6,9.4,15,50.0,15,15,31.0,28.0,76.0,77.0,1020.3,1.0,1.0,20.0,9,No
25,0.0,4.2,8.8,6,28.0,1,3,4.0,15.0,63.0,65.0,1023.5,4.0,3.0,16.1,9,No
25,0.0,3.6,7.0,4,37.0,12,10,9.0,20.0,61.0,59.0,1022.7,7.0,2.0,18.1,9,No
25,0.0,3.0,8.9,9,43.0,9,7,20.0,28.0,85.0,63.0,1019.7,7.0,1.0,18.2,9,No
25,1.0,4.6,8.6,7,41.0,7,8,20.0,24.0,67.0,64.0,1018.7,4.0,1.0,17.1,9,No
25,0.2,3.8,7.6,5,31.0,8,7,15.0,19.0,60.0,64.0,1020.2,4.0,5.0,17.2,9,No
25,0.0,4.0,11.2,15,26.0,5,13,11.0,17.0,55.0,53.0,1020.0,4.0,1.0,17.8,9,No
25,0.0,3.8,7.5,1,30.0,1,4,11.0,15.0,56.0,53.0,1018.4,1.0,5.0,17.3,9,No
25,0.0,3.4,2.7,1,37.0,4,4,26.0,22.0,74.0,81.0,1014.0,7.0,7.0,18.1,9,Yes
25,0.0,4.0,6.0,0,52.0,14,13,20.0,15.0,80.0,68.0,1015.4,7.0,2.0,19.7,9,No
25,0.0,2.6,6.5,10,35.0,11,11,15.0,17.0,80.0,79.0,1015.6,6.0,7.0,19.4,10,No
25,0.8,2.4,0.5,11,65.0,10,11,28.0,35.0,88.0,90.0,1012.0,6.0,7.0,19.5,10,Yes
25,0.0,6.6,9.6,13,61.0,9,15,20.0,28.0,67.0,61.0,1011.6,7.0,2.0,18.5,10,Yes
25,0.8,6.0,8.8,13,52.0,9,9,33.0,31.0,49.0,49.0,1014.2,3.0,1.0,18.3,10,No
25,0.0,6.2,1.3,9,35.0,9,15,17.0,20.0,66.0,61.0,1016.1,7.0,7.0,17.7,10,No
25,0.2,2.8,10.7,5,31.0,9,9,17.0,17.0,64.0,61.0,1016.6,1.0,1.0,18.7,10,No
25,0.0,4.8,7.6,10,54.0,10,10,24.0,28.0,72.0,83.0,1015.2,7.0,7.0,18.4,10,Yes
25,0.0,3.6,6.7,10,35.0,10,12,20.0,15.0,91.0,73.0,1012.1,7.0,1.0,20.6,10,No
25,0.0,3.4,11.5,9,33.0,9,9,19.0,20.0,78.0,66.0,1015.1,6.0,3.0,19.9,10,No
25,0.0,3.8,11.4,7,33.0,7,5,17.0,26.0,63.0,51.0,1020.4,2.0,1.0,18.8,10,No
25,0.0,6.2,11.3,13,26.0,9,15,15.0,17.0,60.0,60.0,1023.1,1.0,5.0,19.6,10,No
25,0.0,5.2,10.6,4,37.0,4,10,17.0,20.0,64.0,66.0,1022.6,1.0,2.0,19.3,10,No
25,0.0,5.4,2.8,11,48.0,10,10,22.0,30.0,72.0,76.0,1019.7,7.0,7.0,20.3,10,Yes
25,0.2,5.6,9.8,5,59.0,7,5,28.0,35.0,49.0,48.0,1023.1,6.0,4.0,17.9,10,No
25,0.0,5.6,9.2,9,61.0,9,5,30.0,31.0,54.0,54.0,1021.2,1.0,5.0,18.4,10,No
25,0.2,6.4,6.2,5,48.0,7,8,26.0,26.0,60.0,60.0,1022.4,6.0,7.0,18.3,10,No
25,0.0,5.2,10.3,6,37.0,6,3,24.0,20.0,77.0,62.0,1026.0,3.0,3.0,19.9,10,No
25,0.0,5.6,11.6,6,30.0,2,6,20.0,15.0,68.0,59.0,1025.9,4.0,5.0,20.5,10,No
25,0.0,6.0,5.5,2,37.0,3,3,22.0,17.0,78.0,72.0,1025.0,7.0,7.0,18.4,10,No
25,0.0,5.4,0.0,0,37.0,2,0,20.0,20.0,74.0,72.0,1023.5,8.0,8.0,18.0,10,No
25,0.0,3.0,8.4,0,35.0,0,0,17.0,26.0,58.0,66.0,1021.3,7.0,2.0,19.6,10,No
25,0.0,5.8,9.9,1,30.0,0,4,17.0,20.0,74.0,71.0,1020.2,6.0,1.0,19.9,10,No
25,0.0,2.8,5.4,0,37.0,0,0,24.0,26.0,78.0,80.0,1021.0,7.0,7.0,19.9,10,No
25,0.0,3.8,6.0,0,44.0,1,0,31.0,26.0,79.0,80.0,1019.3,7.0,7.0,19.8,10,Yes
25,0.0,3.4,4.2,2,52.0,0,2,31.0,31.0,84.0,81.0,1016.4,7.0,7.0,19.4,10,No
25,0.0,4.0,0.1,3,46.0,3,3,30.0,20.0,89.0,95.0,1013.1,7.0,8.0,19.1,10,Yes
25,2.0,0.8,7.4,13,39.0,9,5,22.0,24.0,89.0,69.0,1009.1,7.0,6.0,20.2,11,Yes
25,1.2,5.0,9.8,9,39.0,5,5,20.0,22.0,67.0,58.0,1010.3,7.0,4.0,20.1,11,No
25,0.0,5.8,11.6,14,31.0,15,15,13.0,20.0,67.0,61.0,1012.5,1.0,1.0,20.3,11,Yes
25,2.0,4.4,12.8,7,33.0,7,8,17.0,19.0,50.0,50.0,1016.8,1.0,1.0,18.7,11,No
25,0.0,6.6,12.1,6,33.0,6,6,19.0,19.0,60.0,61.0,1018.1,1.0,3.0,19.1,11,No
25,0.0,5.4,4.6,7,37.96875,6,6,15.0,17.0,51.0,53.0,1020.8,6.0,7.0,19.6,11,No
25,0.0,6.0,10.1,6,31.0,3,6,13.0,22.0,67.0,66.0,1022.8,6.0,3.0,20.1,11,No
25,0.0,5.2,11.9,0,28.0,6,3,15.0,17.0,62.0,64.0,1023.5,1.0,1.0,20.0,11,No
25,0.0,7.0,10.8,2,26.0,2,3,13.0,15.0,64.0,65.0,1022.0,5.0,6.0,20.5,11,No
25,0.0,5.8,8.3,9,31.0,13,5,13.0,24.0,68.0,63.0,1020.6,7.0,6.0,21.1,11,No
25,0.4,3.8,3.1,8,37.0,8,8,15.0,22.0,95.0,67.0,1016.8,7.0,7.0,20.0,11,No
25,1.0,3.2,7.9,6,33.0,8,6,19.0,22.0,64.0,49.0,1018.5,7.0,1.0,20.3,11,No
25,0.0,7.4,11.4,3,35.0,3,2,20.0,19.0,49.0,45.0,1020.4,1.0,2.0,20.1,11,No
25,0.0,7.4,9.0,0,31.0,3,3,17.0,19.0,53.0,52.0,1021.5,6.0,2.0,20.2,11,No
25,0.0,6.2,12.7,6,26.0,6,3,15.0,13.0,59.0,58.0,1021.5,1.0,1.0,20.3,11,No
25,0.0,4.6,8.9,9,31.0,15,8,15.0,20.0,73.0,74.0,1020.4,6.0,3.0,22.4,11,No
25,0.0,5.0,9.0,15,30.0,15,15,19.0,20.0,76.0,78.0,1018.2,1.0,7.0,21.5,11,Yes
25,1.4,6.8,11.4,3,44.0,3,3,26.0,24.0,69.0,54.0,1019.3,4.0,5.0,20.3,11,No
25,0.0,8.0,9.7,1,39.0,1,2,22.0,19.0,52.0,58.0,1022.6,1.0,5.0,19.5,11,No
25,0.0,5.8,12.1,10,31.0,10,10,13.0,13.0,53.0,52.0,1021.3,2.0,1.0,23.1,11,No
25,0.0,5.2,12.4,4,35.0,1,4,19.0,19.0,48.0,69.0,1022.8,1.0,5.0,21.7,11,No
25,0.0,7.0,12.5,4,33.0,4,4,17.0,22.0,76.0,76.0,1023.0,4.0,1.0,22.6,11,No
25,0.0,6.8,10.9,13,30.0,12,13,13.0,19.0,68.0,72.0,1022.0,2.0,5.0,24.0,11,No
25,0.0,6.6,2.8,3,33.0,9,3,11.0,19.0,69.0,92.0,1020.5,7.0,8.0,19.1,11,No
25,0.0,3.0,9.3,3,35.0,3,3,20.0,22.0,56.0,56.0,1019.7,6.0,5.0,21.9,11,No
25,0.0,7.6,5.9,0,39.0,0,4,17.0,26.0,65.0,66.0,1018.8,8.0,7.0,21.1,11,No
25,0.0,5.6,2.6,10,33.0,4,11,19.0,11.0,76.0,65.0,1019.7,7.0,7.0,22.6,11,Yes
25,0.0,7.4,7.7,1,44.0,0,0,30.0,28.0,64.0,73.0,1021.8,6.0,7.0,22.9,11,No
25,0.0,5.4,11.2,1,50.0,1,1,31.0,31.0,72.0,70.0,1018.0,4.0,3.0,23.8,12,No
25,0.0,6.4,11.2,1,48.0,1,4,26.0,30.0,73.0,78.0,1016.9,5.0,6.0,22.9,12,No
25,0.0,7.6,0.1,4,37.0,4,4,24.0,17.0,89.0,88.0,1014.6,7.0,7.0,22.7,12,Yes
25,2.0,4.2,0.1,12,33.0,7,7,22.0,17.0,89.0,80.0,1011.9,8.0,8.0,20.2,12,No
25,0.2,2.4,0.1,7,28.0,8,5,17.0,15.0,81.0,71.0,1011.3,8.0,8.0,19.6,12,No
25,0.4,3.4,10.8,6,33.0,8,6,17.0,22.0,63.0,59.0,1010.7,3.0,4.0,21.1,12,No
25,0.0,6.6,8.7,1,46.0,2,0,24.0,24.0,46.0,51.0,1013.8,5.0,4.0,23.4,12,No
25,0.2,3.4,5.3,13,26.0,9,2,11.0,9.0,77.0,76.0,1012.7,6.0,7.0,23.5,12,No
25,0.0,3.2,4.3,10,41.0,0,10,19.0,19.0,84.0,87.0,1012.6,7.0,7.0,23.1,12,No
25,0.2,3.6,0.0,10,48.0,10,10,20.0,22.0,97.0,96.0,1011.1,8.0,8.0,23.0,12,Yes
25,0.2,8.6,1.5,9,37.0,9,9,24.0,20.0,53.0,61.0,1013.0,7.0,8.0,20.8,12,No
25,0.0,6.0,10.8,7,37.0,5,7,20.0,24.0,61.0,57.0,1013.0,4.0,2.0,22.0,12,No
25,0.0,6.4,11.4,8,41.0,7,7,19.0,24.0,52.0,49.0,1013.1,2.0,2.0,20.8,12,No
25,0.0,7.4,12.0,6,35.0,8,3,20.0,20.0,60.0,60.0,1014.1,2.0,3.0,20.9,12,No
25,0.0,8.0,8.6,3,30.0,3,3,19.0,20.0,54.0,68.0,1017.5,1.0,7.0,21.4,12,No
25,0.0,5.4,7.8,0,50.0,0,0,26.0,33.0,70.0,69.0,1019.1,7.0,4.0,22.7,12,No
25,0.0,7.0,11.9,0,48.0,0,0,31.0,33.0,73.0,74.0,1019.0,2.0,3.0,23.7,12,Yes
25,1.4,8.6,9.8,0,52.0,0,2,31.0,31.0,68.0,62.0,1018.2,7.0,7.0,22.6,12,No
25,1.4,2.6,7.7,11,52.0,12,11,19.0,24.0,87.0,80.0,1001.9,7.0,4.0,23.0,12,Yes
25,0.2,4.8,7.8,5,31.0,5,7,15.0,20.0,81.0,78.0,1008.7,7.0,5.0,22.4,12,No
25,0.2,7.0,10.0,7,30.0,7,8,17.0,20.0,75.0,74.0,1011.4,4.0,3.0,22.3,1,Yes
25,2.0,4.4,0.5,6,37.0,3,3,22.0,19.0,84.0,77.0,1014.8,7.0,7.0,19.5,1,No
25,0.4,4.4,8.6,3,44.0,2,3,17.0,22.0,63.0,53.0,1017.5,7.0,1.0,22.0,1,No
25,0.4,7.4,4.8,0,44.0,3,2,17.0,30.0,56.0,65.0,1016.5,7.0,7.0,22.5,1,No
25,0.4,5.6,0.7,2,48.0,0,2,33.0,19.0,81.0,86.0,1012.2,7.0,8.0,21.8,1,No
25,0.4,3.8,6.6,6,48.0,6,8,28.0,31.0,85.0,71.0,1007.2,7.0,5.0,22.0,1,No
25,0.0,5.4,12.7,7,46.0,7,7,31.0,26.0,59.0,61.0,1008.1,2.0,4.0,22.6,1,Yes
25,0.0,7.8,11.5,9,30.0,7,7,15.0,19.0,53.0,47.0,1012.3,2.0,1.0,21.3,1,No
25,0.0,8.0,9.2,15,33.0,14,15,13.0,24.0,56.0,63.0,1011.7,1.0,4.0,22.5,1,No
25,0.0,5.4,6.8,15,41.0,12,14,20.0,22.0,83.0,81.0,1009.7,7.0,6.0,24.1,1,No
25,0.0,5.0,2.8,14,50.0,14,14,24.0,28.0,88.0,90.0,1008.3,7.0,8.0,22.9,1,No
25,0.0,4.0,8.3,7,37.0,5,7,19.0,19.0,60.0,57.0,1012.8,3.0,7.0,22.2,1,No
25,0.0,6.6,10.1,6,28.0,0,3,13.0,15.0,62.0,55.0,1015.4,4.0,3.0,22.9,1,No
25,0.0,4.4,0.0,0,33.0,2,2,17.0,19.0,72.0,77.0,1017.0,7.0,8.0,22.0,1,Yes
25,2.0,1.2,0.4,0,52.0,0,0,30.0,30.0,86.0,92.0,1021.6,7.0,8.0,21.5,1,Yes
25,1.2,2.4,4.3,0,52.0,0,0,28.0,30.0,85.0,76.0,1020.6,7.0,7.0,23.2,1,No
25,0.0,4.4,5.6,1,41.0,0,1,22.0,26.0,83.0,80.0,1017.2,7.0,6.0,23.4,1,No
25,0.0,4.8,8.2,0,37.0,0,0,19.0,24.0,78.0,73.0,1014.4,5.0,4.0,23.8,1,No
25,0.0,5.8,9.4,0,39.0,1,0,24.0,22.0,74.0,72.0,1014.5,4.0,6.0,23.9,1,No
25,0.0,5.0,9.6,0,30.0,3,2,17.0,17.0,77.0,69.0,1014.9,4.0,4.0,24.6,1,No
25,0.0,5.6,10.8,2,46.0,3,3,19.0,24.0,75.0,73.0,1015.2,4.0,5.0,23.5,1,Yes
25,0.0,7.6,9.2,0,44.0,0,0,26.0,31.0,60.0,64.0,1018.0,6.0,6.0,22.9,1,No
25,0.2,7.2,0.3,0,41.0,0,0,26.0,26.0,75.0,74.0,1016.9,7.0,8.0,22.1,1,Yes
25,1.2,2.2,7.4,1,30.0,1,0,17.0,15.0,80.0,69.0,1014.0,7.0,3.0,24.2,1,Yes
25,1.6,4.4,8.0,0,44.0,2,3,19.0,24.0,73.0,96.0,1014.2,3.0,7.0,19.7,1,Yes
25,2.0,5.8,7.7,0,54.0,2,0,22.0,31.0,59.0,56.0,1014.7,7.0,3.0,22.7,1,No
25,0.0,8.8,10.8,0,54.0,0,0,31.0,31.0,65.0,74.0,1015.8,2.0,6.0,22.8,1,No
25,0.0,8.8,11.9,0,48.0,0,0,30.0,31.0,48.0,63.0,1014.7,2.0,1.0,24.2,1,No
25,0.0,8.0,7.3,2,43.0,2,2,20.0,22.0,67.0,65.0,1011.6,6.0,4.0,23.8,2,No
25,0.0,7.6,9.6,2,59.0,2,2,24.0,33.0,74.0,57.0,1008.6,7.0,1.0,24.2,2,No
25,2.0,1.2,0.2,1,63.0,1,0,20.0,22.0,96.0,96.0,1001.7,8.0,8.0,23.2,2,Yes
25,1.6,4.2,8.8,0,50.0,0,0,31.0,28.0,75.0,78.0,1007.3,6.0,6.0,23.2,2,No
25,0.0,5.4,8.3,1,44.0,0,0,22.0,31.0,82.0,74.0,1009.0,7.0,4.0,24.1,2,No
25,0.0,6.0,10.6,7,37.96875,0,2,26.0,24.0,77.0,78.0,1009.0,5.0,6.0,24.2,2,No
25,0.0,7.8,11.6,7,37.96875,3,3,19.0,22.0,67.0,65.0,1011.4,3.0,3.0,23.9,2,No
25,0.0,6.8,11.9,7,37.96875,0,0,19.0,24.0,63.0,64.0,1015.8,2.0,3.0,23.9,2,No
25,0.0,7.2,9.3,1,31.0,0,0,22.0,19.0,69.0,67.0,1017.6,2.0,5.0,23.8,2,No
25,0.0,4.4,8.0,0,33.0,1,0,17.0,22.0,71.0,69.0,1018.0,4.0,5.0,24.8,2,No
25,0.0,5.4,6.0,4,30.0,1,1,17.0,15.0,69.0,65.0,1016.3,7.0,7.0,23.9,2,No
25,0.0,5.0,9.6,0,31.0,0,0,15.0,19.0,61.0,65.0,1017.1,1.0,7.0,23.3,2,No
25,0.0,6.2,9.9,0,37.0,2,2,24.0,22.0,72.0,70.0,1018.0,4.0,6.0,24.5,2,Yes
25,1.2,4.6,11.4,0,39.0,1,1,22.0,26.0,73.0,71.0,1018.9,3.0,4.0,24.2,2,No
25,0.0,6.0,8.0,0,39.0,1,1,22.0,28.0,66.0,66.0,1017.0,7.0,7.0,24.6,2,No
25,0.2,6.4,10.8,4,44.0,10,10,24.0,24.0,73.0,72.0,1014.6,1.0,2.0,25.3,2,No
25,0.0,7.2,8.5,10,39.0,10,11,20.0,15.0,88.0,83.0,1014.5,7.0,7.0,26.1,2,Yes
25,0.0,7.0,10.9,3,48.0,3,3,26.0,26.0,59.0,61.0,1021.5,2.0,2.0,23.8,2,No
25,0.0,8.6,10.1,2,46.0,3,2,22.0,22.0,55.0,54.0,1022.2,6.0,2.0,23.5,2,No
25,0.0,7.8,7.6,3,37.0,3,6,20.0,22.0,57.0,57.0,1020.9,6.0,2.0,23.6,2,No
25,0.0,7.4,9.4,7,31.0,8,3,17.0,19.0,63.0,62.0,1015.3,4.0,2.0,23.0,2,No
25,0.0,4.8,8.8,15,24.0,1,15,9.0,15.0,62.0,53.0,1016.7,1.0,6.0,23.9,2,No
25,0.0,4.6,9.6,13,30.0,15,15,15.0,22.0,64.0,65.0,1015.0,6.0,6.0,24.3,3,No
25,0.0,5.6,11.1,15,37.0,14,14,17.0,22.0,58.0,64.0,1014.3,7.0,6.0,25.7,3,Yes
25,1.0,5.8,6.6,3,41.0,6,3,22.0,20.0,51.0,48.0,1017.7,7.0,4.0,21.6,3,No
25,0.0,6.8,10.3,0,41.0,2,0,17.0,28.0,56.0,52.0,1017.0,4.0,4.0,22.8,3,No
25,0.8,7.4,6.9,1,44.0,2,0,28.0,28.0,76.0,67.0,1015.4,6.0,4.0,23.9,3,No
25,0.2,5.4,7.3,1,37.0,0,3,22.0,20.0,67.0,59.0,1012.8,6.0,2.0,22.4,3,No
25,0.0,5.4,11.7,7,26.0,7,8,9.0,13.0,65.0,61.0,1015.6,1.0,3.0,23.3,3,No
25,0.2,5.2,6.6,0,24.0,0,15,15.0,17.0,84.0,71.0,1015.1,6.0,7.0,24.3,3,No
25,0.0,2.8,3.4,10,33.0,12,12,9.0,15.0,74.0,71.0,1011.0,7.0,6.0,24.1,3,Yes
25,0.0,6.2,5.5,3,39.0,6,6,22.0,24.0,74.0,65.0,1015.2,4.0,7.0,22.0,3,No
25,0.0,7.6,0.3,0,44.0,2,2,19.0,17.0,55.0,59.0,1021.0,7.0,7.0,21.2,3,No
25,0.4,4.0,2.2,0,41.0,0,0,28.0,26.0,69.0,70.0,1021.2,7.0,7.0,22.1,3,No
25,0.6,4.0,1.6,0,56.0,0,0,31.0,35.0,85.0,83.0,1018.3,7.0,7.0,22.4,3,Yes
25,1.4,5.4,5.2,0,59.0,2,2,31.0,31.0,86.0,82.0,1014.9,7.0,7.0,23.6,3,Yes
25,1.8,4.0,1.9,8,37.0,8,8,20.0,20.0,73.0,70.0,1012.4,7.0,7.0,22.7,3,No
25,1.0,4.0,0.5,3,33.0,2,3,15.0,17.0,87.0,69.0,1013.1,7.0,7.0,21.1,3,No
25,0.0,3.2,6.5,10,28.0,3,14,6.0,13.0,66.0,61.0,1008.7,3.0,6.0,22.3,3,No
25,0.8,2.8,10.4,4,24.0,12,12,7.0,11.0,73.0,62.0,1011.4,1.0,1.0,25.1,3,No
25,0.0,3.6,7.1,10,50.0,4,10,17.0,19.0,84.0,83.0,1013.4,6.0,7.0,24.0,3,Yes
25,0.6,3.2,7.8,6,50.0,3,3,26.0,24.0,59.0,55.0,1012.7,2.0,6.0,22.3,3,No
25,0.0,8.6,5.2,3,52.0,3,3,28.0,28.0,55.0,49.0,1018.4,7.0,3.0,21.1,3,No
25,0.0,8.0,7.4,2,54.0,2,2,22.0,28.0,54.0,56.0,1020.0,7.0,1.0,22.1,3,No
25,0.4,6.8,0.5,0,57.0,2,2,30.0,33.0,73.0,70.0,1018.6,7.0,7.0,20.7,3,Yes
25,0.8,4.2,9.4,0,41.0,3,2,20.0,20.0,73.0,62.0,1017.6,3.0,3.0,21.6,4,No
25,0.0,4.8,9.7,0,35.0,2,0,19.0,20.0,54.0,54.0,1019.3,4.0,5.0,21.6,4,No
25,0.0,3.6,2.3,0,35.0,1,1,24.0,7.0,86.0,92.0,1017.1,6.0,7.0,22.2,4,Yes
25,1.0,6.6,8.6,8,43.0,6,3,28.0,22.0,57.0,64.0,1021.9,1.0,6.0,20.8,4,No
25,0.0,4.6,7.5,3,39.0,3,3,20.0,20.0,65.0,69.0,1024.5,4.0,3.0,21.1,4,No
25,1.0,4.4,6.6,3,39.0,2,2,20.0,19.0,76.0,64.0,1024.0,5.0,2.0,20.9,4,No
25,0.4,4.8,7.4,0,41.0,2,0,19.0,30.0,74.0,74.0,1023.3,7.0,2.0,21.6,4,Yes
25,0.0,6.2,10.5,0,50.0,2,0,28.0,31.0,63.0,65.0,1023.3,4.0,5.0,21.7,4,No
25,1.6,4.2,7.7,0,52.0,0,0,26.0,33.0,78.0,65.0,1023.8,6.0,1.0,21.8,4,Yes
25,1.2,4.0,8.3,0,46.0,0,0,28.0,22.0,64.0,69.0,1021.6,3.0,6.0,22.2,4,No
25,0.4,5.8,2.4,0,48.0,1,1,19.0,19.0,75.0,87.0,1019.7,7.0,8.0,20.6,4,No
25,0.6,2.8,2.8,14,44.0,11,12,17.0,19.0,77.0,83.0,1017.1,7.0,7.0,22.7,4,Yes
25,0.0,3.8,10.4,3,28.0,6,3,13.0,15.0,65.0,71.0,1020.7,5.0,5.0,21.1,4,No
25,0.4,3.6,2.2,1,30.0,4,4,11.0,15.0,75.0,81.0,1021.4,8.0,7.0,21.1,4,Yes
25,1.2,0.8,0.2,10,50.0,10,4,24.0,9.0,85.0,95.0,1013.8,7.0,8.0,17.9,4,Yes
25,0.0,6.2,6.0,3,46.0,0,2,26.0,20.0,63.0,59.0,1024.2,7.0,6.0,19.0,5,No
25,0.0,4.8,2.6,0,54.0,0,2,28.0,30.0,55.0,66.0,1024.7,4.0,6.0,19.1,5,Yes
25,0.0,4.0,8.4,5,50.0,9,9,22.0,26.0,64.0,59.0,1014.0,2.0,2.0,20.9,5,Yes
25,0.0,5.4,8.4,7,37.96875,8,8,20.0,17.0,63.0,63.0,1020.8,5.0,2.0,20.3,5,Yes
25,0.0,2.2,10.1,10,35.0,4,11,17.0,20.0,60.0,65.0,1018.2,1.0,1.0,20.4,5,Yes
25,0.0,5.4,2.0,7,39.0,8,8,19.0,13.0,54.0,47.0,1019.2,7.0,6.0,18.0,5,Yes
25,1.8,1.4,5.4,6,35.0,7,6,2.0,13.0,69.0,59.0,1020.4,5.0,4.0,17.5,5,No
25,0.8,2.8,9.3,8,30.0,6,8,9.0,15.0,66.0,53.0,1021.5,3.0,3.0,19.0,5,No
25,0.0,3.0,9.3,5,46.0,5,7,13.0,28.0,54.0,89.0,1022.0,1.0,6.0,15.4,5,Yes
25,0.0,3.4,6.7,0,39.0,2,2,15.0,19.0,59.0,66.0,1026.4,2.0,3.0,19.2,5,Yes
25,0.2,3.2,4.2,0,41.0,2,0,22.0,24.0,68.0,62.0,1027.3,5.0,5.0,18.6,5,No
25,0.0,4.6,0.0,1,46.0,4,4,24.0,20.0,67.0,81.0,1023.3,8.0,7.0,18.6,5,No
25,0.4,2.2,0.2,10,44.0,11,10,20.0,20.0,76.0,86.0,1016.9,7.0,8.0,20.0,5,Yes
25,0.0,6.2,8.2,6,48.0,6,6,26.0,24.0,59.0,60.0,1023.3,4.0,3.0,16.9,5,No
25,0.6,5.6,8.1,6,46.0,6,6,24.0,22.0,59.0,68.0,1024.4,5.0,6.0,17.8,5,No
25,0.2,3.0,7.6,3,33.0,3,2,17.0,17.0,73.0,62.0,1023.6,3.0,3.0,18.4,6,No
25,0.0,2.6,7.8,0,31.0,2,0,13.0,19.0,71.0,67.0,1023.1,3.0,5.0,18.1,6,No
25,0.0,2.2,8.9,4,35.0,0,1,15.0,19.0,77.0,72.0,1022.3,4.0,2.0,19.4,6,No
25,0.0,2.0,0.1,4,67.0,4,4,28.0,35.0,82.0,84.0,1019.1,8.0,8.0,19.1,6,Yes
25,1.4,2.2,7.6,7,43.0,6,8,9.0,19.0,78.0,52.0,1016.5,5.0,4.0,17.0,6,Yes
25,1.6,3.2,8.9,7,30.0,6,8,13.0,15.0,64.0,48.0,1021.3,2.0,1.0,18.3,6,No
25,0.4,2.2,5.8,3,20.0,2,2,7.0,11.0,68.0,61.0,1022.7,7.0,1.0,18.0,6,No
25,0.0,2.2,0.0,1,61.0,0,0,26.0,28.0,75.0,78.0,1018.2,8.0,8.0,17.1,6,Yes
25,0.0,4.0,6.1,7,33.0,5,7,15.0,17.0,54.0,47.0,1022.3,4.0,1.0,18.0,6,No
25,0.0,2.2,4.4,11,39.0,4,10,9.0,17.0,60.0,59.0,1024.4,6.0,7.0,17.8,6,No
25,1.0,1.4,7.5,14,50.0,14,13,30.0,19.0,74.0,61.0,1016.1,4.0,1.0,19.8,6,No
25,0.4,4.2,9.0,9,54.0,9,5,30.0,22.0,60.0,55.0,1015.1,1.0,1.0,18.7,6,No
25,0.0,3.4,6.2,13,65.0,15,15,19.0,15.0,62.0,81.0,1016.5,1.0,7.0,16.0,6,Yes
25,2.0,4.0,7.7,9,48.0,9,5,24.0,19.0,64.0,63.0,1018.2,2.0,4.0,18.8,6,No
25,0.0,2.8,9.0,4,22.0,8,4,2.0,13.0,62.0,63.0,1023.8,1.0,1.0,18.0,6,No
25,0.0,2.4,3.5,11,30.0,10,12,13.0,11.0,58.0,68.0,1024.2,1.0,7.0,18.2,6,No
