@relation weatherAUS_withTempDiff-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Standardize

@attribute Location numeric
@attribute Rainfall numeric
@attribute Evaporation numeric
@attribute Sunshine numeric
@attribute WindGustDir numeric
@attribute WindGustSpeed numeric
@attribute WindDir9am numeric
@attribute WindDir3pm numeric
@attribute WindSpeed9am numeric
@attribute WindSpeed3pm numeric
@attribute Humidity9am numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud9am numeric
@attribute Cloud3pm numeric
@attribute Month numeric
@attribute TempDiff numeric
@attribute RainTomorrow {0,1}

@data
0.051956,0.101978,0.108146,-0.063558,-1.563121,-0.766736,-1.319138,-1.319171,-0.356893,-0.706471,-0.090675,0.519993,0.235369,0.751814,0.770948,-0.978453,-0.731931,0
-1.520961,-0.402105,-1.583433,0.241953,-0.440241,-1.5564,-0.013466,0.450805,-0.896132,-1.232191,1.743996,0.359138,0.963947,-1.122901,-0.826009,-0.098872,0.51516,0
0.898911,0.101978,-0.771475,0.686332,1.356367,-0.07578,1.72743,-0.434183,1.395632,0.213537,-0.504956,-0.820466,-0.762467,-1.122901,-1.624487,-0.685259,0.889287,0
1.624873,-0.402105,-0.500822,0.436369,0.233487,0.615176,-0.44869,0.008311,1.126013,0.476396,-1.037603,-0.284283,0.773883,-1.122901,-0.42677,0.194321,-0.565653,0
1.382886,0.101978,-0.974465,-2.063264,1.131791,-1.753816,0.09534,0.893299,-1.839799,-1.49505,2.039911,1.324269,1.534139,0.189399,0.172089,-0.392066,-0.337019,0
-1.641955,-0.402105,-1.042128,0.241953,-0.889393,-0.273196,1.292206,-1.097924,-1.57018,0.082107,0.678703,-0.927703,1.154011,-1.122901,-0.826009,-0.098872,1.263414,0
0.656924,-0.402105,-0.433159,0.797427,-1.338545,-0.668028,1.72743,-1.540419,-0.356893,0.739256,0.560337,0.466375,-1.063401,-1.497844,-1.225248,-0.978453,-0.524083,0
1.019905,-0.402105,-0.297833,0.686332,0.121199,0.019843,1.509818,1.55704,-0.087274,-1.49505,-0.031492,0.412757,0.488787,0.751814,-1.225248,0.780708,-1.397047,0
0.293943,1.614227,-0.974465,-0.785674,-1.113969,-1.161568,-0.013466,-0.876677,-0.626512,-0.706471,1.092984,0.680848,0.821399,1.126757,1.170187,-1.271646,-0.93978,0
-1.036987,2.11831,-0.433159,-0.424616,1.356367,-0.470612,0.421758,1.55704,-0.626512,0.213537,0.974618,-0.927703,0.029466,1.126757,-0.42677,-0.978453,-0.233095,0
-0.674006,-0.402105,1.46141,0.686332,0.458063,0.121636,1.292206,-0.434183,-0.087274,1.002115,0.146056,0.573612,-1.253465,0.376871,-0.42677,-1.564839,-1.085274,0
1.624873,-0.402105,0.378799,1.158485,-0.440241,-0.668028,0.421758,-1.319171,0.721584,-0.180752,-1.925347,-0.71323,-0.540726,-1.497844,-1.624487,1.073902,0.764578,0
1.019905,-0.402105,-0.568486,0.353048,0.121199,0.019843,-0.013466,-1.097924,-1.300561,0.739256,0.797069,0.734467,0.995624,-1.122901,-1.225248,-0.978453,-0.482513,0
-1.036987,-0.402105,-0.433159,-0.813447,-0.440241,-0.273196,1.292206,0.450805,0.451965,-0.443612,0.678703,0.359138,-0.429855,1.126757,0.770948,0.780708,-0.378589,0
0.53593,-0.402105,-1.042128,-0.369068,1.805519,-0.07578,1.72743,1.335793,0.182345,0.739256,0.323605,-1.195795,-0.081405,1.126757,-0.42677,0.487515,0.43202,0
1.745867,0.101978,-0.636149,0.436369,-1.113969,-1.358984,0.856982,-0.212936,-0.356893,-0.706471,0.264422,-0.498756,-0.398178,0.189399,-0.42677,-0.685259,0.993211,0
-0.915993,-0.402105,1.6644,-0.2302,-1.338545,1.010008,-1.101526,-1.540419,1.665251,1.659264,0.086874,0.359138,-0.936692,0.001928,0.770948,1.660289,-0.98135,0
-1.036987,-0.402105,1.596736,0.325274,1.356367,1.010008,-1.53675,1.335793,-0.356893,0.476396,-1.274335,-1.463887,-0.714951,0.376871,-1.225248,1.367095,2.074023,0
1.019905,0.101978,-0.433159,-0.285747,0.121199,0.019843,1.074594,1.114546,0.182345,-1.62648,-0.209041,0.30552,-0.445694,1.126757,0.371709,0.487515,0.390451,0
-1.520961,-0.402105,0.920105,1.075164,0.008911,0.516468,-0.44869,0.008311,0.721584,0.213537,-0.090675,-1.249414,0.868915,-1.497844,-1.225248,1.073902,0.639869,0
-1.036987,-0.402105,-1.380444,0.353048,-1.338545,-0.470612,-1.101526,-1.319171,-0.896132,0.476396,0.027691,0.198283,1.771719,-1.122901,-1.225248,0.194321,0.639869,0
-0.674006,-0.402105,-0.906802,-0.702353,-1.338545,-0.964152,-0.666302,0.450805,-0.356893,-0.443612,-0.149858,0.144665,1.011463,0.376871,1.170187,-0.098872,0.099463,0
-0.795,1.110144,-0.500822,0.658558,1.131791,-0.668028,1.509818,1.114546,-1.030941,0.739256,-0.504956,-0.552374,1.058979,-1.122901,0.770948,0.780708,1.242629,0
0.777918,-0.402105,0.581789,0.797427,-1.113969,0.121636,0.204146,1.55704,-0.626512,0.213537,0.737886,-0.71323,-0.714951,-1.122901,-1.225248,0.487515,0.411235,0
0.656924,-0.402105,-0.771475,-1.063411,1.356367,1.40484,1.292206,1.55704,-0.626512,-0.180752,1.270533,-0.230664,0.172014,1.126757,0.770948,0.487515,-0.29545,0
0.656924,-0.402105,1.055431,-1.868848,-1.338545,-0.07578,-1.319138,-1.319171,0.451965,0.739256,-0.149858,0.30552,-1.411852,1.126757,1.170187,-1.564839,-1.209983,0
0.414937,-0.402105,-1.177454,0.547464,0.008911,-0.668028,-1.319138,0.008311,-0.896132,0.082107,0.560337,0.412757,-0.239791,-1.122901,-0.826009,0.780708,0.265741,0
0.051956,-0.402105,-0.500822,0.380822,1.805519,-1.5564,0.421758,0.450805,-0.356893,-1.62648,-0.623322,-1.249414,-0.176436,-1.497844,-1.624487,0.194321,0.847717,0
-1.641955,-0.402105,0.649452,0.797427,-0.889393,-0.07578,-1.101526,-0.876677,-1.57018,0.213537,0.382788,-0.659611,0.995624,-0.373015,-0.826009,0.487515,0.598299,0
-0.432019,-0.402105,0.175809,0.630785,-1.113969,-0.964152,-1.319138,0.229558,0.451965,-1.232191,-0.860054,-1.35665,0.710529,0.376871,0.770948,-0.685259,0.889287,0
-0.553012,-0.402105,-0.094843,-1.785527,-0.664817,-0.273196,-0.666302,-0.65543,0.451965,0.213537,-1.037603,-0.391519,0.678851,1.5017,1.170187,-0.392066,-0.856641,0
-0.190031,0.101978,0.649452,-0.480163,1.356367,2.688044,1.72743,1.335793,2.3393,1.659264,-0.504956,1.109796,-1.300981,0.751814,0.371709,-0.978453,-0.586438,0
-0.915993,-0.402105,2.070379,0.769653,-1.338545,0.615176,-1.101526,-1.319171,1.395632,1.527834,-0.504956,-0.284283,-0.936692,0.001928,-0.42677,-0.978453,-0.648792,0
-1.036987,-0.402105,1.123094,1.019617,1.356367,-0.273196,-1.101526,1.778287,-0.896132,-0.180752,-0.919237,-1.249414,-0.445694,-0.373015,0.770948,-1.564839,1.595972,0
-1.036987,-0.402105,-0.02718,0.269727,-1.563121,0.812592,-1.53675,-1.319171,1.665251,0.213537,-1.037603,-0.605993,2.547813,0.376871,0.770948,1.073902,0.328096,0
-0.915993,-0.402105,-0.433159,0.464143,-0.664817,-0.964152,0.09534,-0.65543,-1.839799,0.213537,0.560337,0.734467,-0.461532,-1.122901,-0.826009,-0.098872,0.078678,0
0.051956,0.606061,0.514125,1.325127,-1.338545,-1.161568,-0.44869,-1.319171,-1.57018,-0.706471,-0.090675,0.412757,-0.619919,0.001928,-0.826009,1.660289,-0.233095,0
-0.432019,-0.402105,-1.109791,-0.841221,0.907215,-2.247356,-0.231078,0.450805,-1.57018,-1.889339,1.033801,0.037428,0.314562,0.751814,1.170187,-0.392066,0.619084,0
0.172949,2.622393,-0.771475,-0.868995,0.233487,-0.273196,-0.44869,0.229558,0.182345,1.002115,0.441971,0.519993,-0.382339,1.126757,1.170187,1.367095,-1.043704,0
0.051956,-0.402105,-0.162506,0.630785,1.580943,-0.964152,-1.319138,-0.65543,-1.300561,-0.706471,-0.504956,-0.230664,-0.825822,-1.122901,-0.826009,0.780708,0.868502,0
0.53593,-0.402105,-0.094843,0.575237,-0.440241,-0.766736,1.509818,1.114546,-0.087274,-1.49505,-0.741688,-0.766848,1.835073,-1.497844,-1.624487,-0.392066,0.43202,0
1.140898,2.622393,-1.109791,0.575237,-0.440241,-0.273196,1.292206,-0.434183,-0.626512,0.213537,0.915435,-0.766848,0.599658,0.376871,0.770948,-0.978453,0.47359,0
0.051956,-0.402105,1.123094,1.158485,-1.563121,-1.753816,1.72743,-1.319171,-1.300561,-1.49505,-0.38659,-0.445138,0.298723,-1.122901,-1.225248,1.073902,0.348881,0
1.261892,-0.402105,-0.433159,-0.591258,-1.563121,1.40484,1.509818,1.335793,0.856394,-0.443612,0.856252,1.056177,-0.509048,1.126757,-0.826009,0.780708,-1.064489,0
1.140898,2.11831,0.920105,0.51969,0.458063,1.207424,-0.013466,0.008311,2.3393,2.184983,0.974618,-0.069809,-0.461532,1.126757,0.770948,-1.271646,-1.147629,0
-1.036987,-0.402105,0.784778,0.464143,-1.113969,1.89838,-1.319138,-1.319171,1.126013,-0.706471,-0.741688,-0.820466,-0.303146,-0.747958,-0.02753,-1.564839,0.681438,0
1.382886,0.101978,-1.651097,-1.063411,1.580943,-1.753816,1.074594,1.114546,-1.300561,-1.232191,1.980728,1.538743,0.837238,0.189399,0.172089,-0.392066,0.369666,0
0.656924,-0.402105,-0.703812,0.686332,1.356367,0.319052,1.292206,0.450805,1.395632,0.082107,-0.97842,-0.927703,0.615497,-1.122901,-0.826009,0.487515,0.328096,0
0.172949,-0.402105,-1.109791,0.158632,0.907215,-2.04994,0.63937,0.672052,-0.626512,-1.62648,1.21135,-0.123427,1.977621,-0.373015,-0.42677,-0.392066,0.639869,0
1.019905,-0.402105,0.649452,0.491916,0.121199,0.019843,0.421758,0.450805,-1.030941,0.739256,1.152167,1.806835,-0.984208,-0.373015,0.770948,1.660289,-1.209983,0
0.293943,-0.402105,-0.974465,1.158485,-0.889393,0.121636,-1.53675,-0.876677,-0.356893,1.002115,0.027691,0.198283,0.267046,0.001928,-1.225248,-1.564839,-0.233095,0
0.656924,-0.402105,1.258421,-0.119105,-1.338545,-0.766736,-0.666302,-1.319171,-0.356893,0.213537,-0.149858,0.788085,0.298723,0.001928,1.170187,-0.978453,-1.313907,0
0.777918,-0.402105,0.175809,0.241953,0.907215,-0.07578,-0.44869,1.114546,-1.030941,0.213537,1.033801,1.163414,-1.174272,0.751814,0.770948,-0.978453,-1.147629,0
-1.15798,-0.402105,0.555557,0.241953,-1.563121,1.010008,-1.53675,-0.876677,1.395632,0.213537,-0.149858,-0.391519,1.75588,-1.122901,-1.624487,-0.098872,-0.752716,0
1.382886,-0.402105,-0.365496,-0.813447,-0.889393,-0.766736,0.09534,0.893299,-1.839799,-1.49505,0.441971,-1.142177,-1.79198,0.189399,0.172089,1.367095,2.406581,0
1.503879,-0.402105,-0.02718,0.797427,-1.338545,-0.668028,-0.883914,-0.65543,0.451965,0.213537,-0.149858,-0.016191,0.029466,-0.747958,-1.225248,0.487515,-0.17074,0
0.898911,0.101978,-1.042128,0.491916,1.805519,0.319052,1.72743,1.778287,0.856394,1.264975,0.501154,-1.249414,0.995624,-1.122901,-1.624487,-0.392066,0.47359,0
0.656924,-0.402105,2.747011,0.075311,0.233487,2.88546,-1.53675,-1.540419,0.182345,-1.232191,0.205239,0.573612,-0.952531,0.189399,0.172089,-1.564839,-0.586438,0
0.656924,-0.402105,-1.245118,0.325274,1.356367,-0.766736,1.292206,-1.097924,0.856394,-1.889339,0.027691,-0.71323,0.567981,-1.122901,-1.225248,0.194321,0.141032,0
-0.674006,-0.402105,-1.245118,0.103085,0.233487,-0.964152,0.63937,0.229558,-0.356893,-0.180752,1.152167,0.037428,1.597494,0.001928,-1.225248,0.194321,0.951642,0
1.382886,-0.402105,-0.839138,-2.03549,-0.215665,0.319052,-1.101526,-0.876677,1.126013,0.476396,2.039911,1.485124,-1.300981,0.189399,0.172089,1.660289,-0.960565,0
-0.432019,-0.402105,-1.109791,-0.53571,-0.889393,-1.5564,0.09534,-0.212936,-1.839799,-0.706471,1.803179,-0.284283,0.773883,1.126757,-1.225248,-0.098872,0.556729,0
0.898911,-0.402105,0.920105,0.825201,-0.889393,-0.766736,0.204146,-0.876677,0.451965,0.213537,-1.274335,-0.123427,-0.12892,-1.122901,-1.225248,0.780708,0.016323,0
0.051956,0.606061,0.446462,0.380822,-1.113969,-0.470612,-0.883914,-1.097924,-0.896132,-0.443612,-0.149858,-0.177046,0.282885,1.126757,-0.42677,-0.978453,-0.378589,0
-0.311025,4.638726,-1.177454,-0.98009,-0.215665,-0.964152,-0.013466,0.229558,-0.896132,-1.232191,0.678703,0.412757,0.393755,0.189399,0.172089,-0.392066,-0.960565,0
1.019905,-0.402105,1.055431,0.380822,0.121199,0.019843,0.204146,-0.876677,-1.300561,-0.706471,-0.268224,0.359138,0.710529,1.5017,-1.225248,-1.271646,-1.251553,0
0.051956,3.126476,-0.839138,-0.507937,-1.113969,-1.161568,-0.44869,-1.540419,-0.896132,-0.706471,0.61952,0.734467,-0.303146,1.126757,0.371709,-0.685259,-0.93978,0
0.898911,1.110144,-1.312781,0.380822,1.580943,-0.964152,1.72743,1.55704,0.856394,-0.706471,1.270533,0.30552,0.393755,-1.122901,-0.826009,-0.098872,0.120247,0
0.898911,-0.402105,0.311136,-0.396842,1.580943,2.490628,1.509818,0.450805,-0.087274,-1.232191,-0.445773,-0.391519,0.013627,-0.747958,0.371709,0.194321,-0.357804,0
0.53593,-0.402105,-0.703812,0.575237,0.458063,0.516468,1.72743,0.893299,0.721584,-1.49505,-1.215152,-1.463887,0.916431,-1.122901,-1.624487,0.487515,0.369666,0
1.261892,-0.402105,-0.500822,0.658558,0.121199,0.019843,-0.013466,1.335793,0.182345,-0.180752,0.441971,1.270651,-1.142595,-0.373015,1.170187,1.073902,-1.480186,0
-0.432019,-0.402105,-1.245118,0.103085,0.008911,-1.5564,-1.319138,-0.434183,-1.300561,-0.969331,0.797069,0.091046,1.676687,0.751814,1.170187,-0.392066,0.910072,0
0.53593,-0.402105,-0.365496,-0.257973,0.907215,1.010008,0.856982,-0.65543,-0.087274,1.002115,-0.504956,0.198283,-0.208114,1.126757,1.170187,0.487515,0.120247,0
-0.432019,-0.402105,0.378799,1.241806,1.356367,-0.668028,-1.53675,1.335793,-1.030941,-0.180752,-0.38659,0.251901,-0.60408,-1.497844,-1.225248,-1.564839,-0.025247,0
0.53593,-0.402105,1.326084,-1.841074,-0.215665,-0.273196,-0.883914,-1.097924,0.182345,0.213537,-0.682505,0.30552,0.488787,1.5017,1.170187,-1.271646,-1.500971,0
-1.641955,-0.402105,-0.297833,0.575237,-0.889393,0.319052,-1.53675,-1.097924,-0.896132,0.476396,-1.215152,-1.35665,1.090656,-1.497844,-1.624487,-0.392066,1.824605,0
1.382886,-0.402105,0.311136,0.380822,-1.113969,0.615176,0.09534,-1.097924,-1.839799,-0.443612,2.039911,-0.177046,-0.49321,0.189399,0.172089,-1.564839,1.492048,0
0.656924,-0.402105,0.852441,0.103085,-1.338545,-1.161568,1.292206,-1.540419,-0.356893,0.213537,-0.800871,-0.766848,-0.318984,1.126757,1.170187,1.073902,0.328096,0
-1.036987,-0.402105,0.446462,1.463996,-1.338545,0.319052,-1.319138,0.229558,0.856394,-1.49505,-0.564139,-1.410269,0.298723,-1.122901,-0.42677,1.367095,1.221845,0
-0.915993,-0.402105,0.040483,0.103085,0.682639,-0.766736,-1.319138,0.893299,-0.356893,-0.180752,0.264422,0.895322,-0.667435,0.376871,-0.826009,-0.392066,-0.648792,0
-1.15798,-0.402105,0.555557,0.325274,-1.338545,1.89838,-0.666302,-0.65543,2.3393,0.082107,-0.209041,-0.391519,1.185688,0.189399,-1.225248,0.194321,0.078678,0
-1.762948,-0.402105,1.46141,0.630785,1.131791,1.89838,0.856982,1.114546,1.395632,2.447843,-1.98453,-1.946453,-0.160598,-1.497844,-1.624487,0.487515,0.806148,0
-0.674006,-0.402105,-0.906802,-2.202132,-1.338545,-0.07578,-1.319138,-1.319171,0.721584,-0.180752,0.61952,0.895322,0.156175,1.126757,1.170187,-0.098872,-1.272338,0
-1.278974,-0.402105,0.581789,0.880748,0.907215,-0.470612,0.63937,0.893299,0.721584,-0.706471,-1.925347,-2.160926,-0.477371,-1.497844,-1.225248,0.780708,2.780708,0
-0.069038,-0.402105,-0.636149,-0.480163,1.356367,0.812592,1.292206,1.335793,2.3393,1.527834,-0.564139,-0.605993,-1.190111,-1.122901,1.170187,0.780708,-0.25388,0
0.414937,-0.402105,-0.636149,0.852974,1.580943,-0.964152,-1.53675,1.114546,-1.030941,-0.180752,1.566448,-0.605993,1.819235,-1.497844,-1.624487,0.780708,1.970099,0
0.898911,-0.402105,-1.51577,-0.2302,1.356367,1.010008,1.72743,1.778287,0.182345,1.264975,-0.149858,-0.284283,-0.477371,0.751814,0.172089,-0.098872,0.411235,0
-0.311025,-0.402105,0.243473,1.519543,0.458063,-0.668028,0.204146,-0.434183,-1.030941,-0.180752,-0.623322,-0.659611,0.282885,0.189399,0.172089,1.660289,0.598299,0
1.261892,-0.402105,0.378799,0.686332,1.356367,-0.470612,0.421758,1.335793,0.721584,-0.180752,-0.38659,0.359138,0.425433,0.001928,-1.225248,1.073902,-0.711147,0
0.777918,2.622393,-0.839138,-0.674579,1.580943,-0.766736,0.856982,1.778287,0.721584,-0.180752,0.856252,1.056177,-1.538561,0.751814,1.170187,-0.978453,-0.835856,0
0.293943,-0.402105,-1.448107,-0.369068,1.131791,-0.273196,0.856982,1.114546,0.451965,-0.443612,0.915435,0.198283,-0.60408,0.751814,0.770948,-0.098872,-0.378589,0
0.414937,0.606061,-1.312781,0.103085,-0.440241,-1.5564,-1.319138,0.008311,-1.030941,-1.49505,2.039911,0.680848,1.581655,1.126757,-1.225248,0.487515,0.764578,0
-1.036987,-0.402105,-0.906802,0.491916,1.131791,-0.964152,-1.53675,0.893299,-0.087274,-0.180752,-0.268224,-1.463887,0.80556,-1.122901,-1.225248,0.780708,1.492048,0
0.53593,-0.402105,-1.312781,-0.146879,1.580943,-0.964152,1.509818,1.55704,-0.087274,-0.706471,-0.268224,-0.445138,0.773883,-1.122901,0.371709,-0.392066,0.265741,0
-1.278974,-0.402105,-0.703812,-1.118958,0.121199,0.019843,1.292206,0.450805,1.665251,1.922124,0.382788,1.270651,-0.762467,0.751814,0.770948,0.487515,-1.293122,0
-0.432019,-0.402105,-1.042128,0.047537,-0.440241,-0.766736,-0.013466,-0.434183,-0.356893,-0.443612,0.264422,0.466375,-0.303146,1.126757,0.770948,0.487515,-0.711147,0
1.624873,-0.402105,-0.433159,0.158632,-0.664817,-0.273196,1.509818,-0.65543,0.451965,1.002115,-0.741688,1.217032,0.045305,-1.122901,0.371709,0.780708,-0.233095,0
1.382886,-0.402105,-0.23017,0.74188,-0.440241,-1.358984,-1.53675,1.55704,-1.300561,-1.49505,0.915435,-0.71323,1.914267,0.189399,0.172089,0.780708,0.826932,0
0.051956,-0.402105,0.175809,-1.035637,-0.664817,-1.753816,-0.44869,-0.65543,-1.300561,-1.49505,0.146056,0.62723,1.344075,0.751814,1.170187,0.487515,-0.087601,0
0.414937,-0.402105,0.243473,1.26958,-0.440241,-1.161568,-1.319138,0.893299,-1.300561,-1.232191,0.560337,-0.766848,0.045305,-1.122901,-0.42677,-1.564839,1.512833,0
1.261892,0.101978,-0.365496,0.2975,-0.440241,0.319052,-0.013466,-0.434183,0.451965,0.476396,0.027691,1.056177,0.187853,0.376871,-0.826009,0.780708,-1.397047,0
-0.674006,-0.402105,1.799726,0.880748,-1.563121,1.89838,-1.319138,1.335793,1.665251,0.739256,-2.457994,-1.517506,-1.586077,-1.497844,-0.826009,-1.564839,1.990884,0
-1.15798,-0.402105,0.555557,1.075164,-1.113969,1.40484,-1.53675,-1.540419,1.934871,0.082107,-1.096786,-1.249414,1.423268,0.189399,0.172089,1.073902,0.660654,0
0.53593,-0.402105,0.717115,-0.785674,1.356367,0.812592,0.63937,-0.65543,-0.356893,-0.969331,-2.221262,-1.303032,-2.330494,1.126757,0.371709,0.780708,0.43202,0
-1.15798,-0.402105,0.555557,0.51969,0.682639,0.121636,-0.666302,-1.319171,0.856394,0.213537,-1.096786,-1.195795,1.945944,-1.497844,-0.826009,0.780708,0.847717,0
-0.553012,-0.402105,0.852441,0.047537,-0.889393,1.40484,-1.101526,-1.319171,-0.356893,-1.232191,2.039911,-0.820466,-1.047563,-1.122901,0.172089,-0.978453,0.141032,0
1.382886,3.630559,-1.380444,-1.424469,0.008911,-0.668028,0.421758,0.229558,-1.57018,0.082107,2.039911,1.538743,2.357749,0.189399,0.172089,0.487515,-0.046031,0
-1.15798,-0.402105,0.555557,1.102938,-1.563121,1.602256,-1.319138,-0.212936,0.856394,-0.706471,-2.102896,-1.624742,-0.12892,-1.497844,-1.624487,-1.271646,1.097135,0
-0.915993,-0.402105,0.040483,-1.230053,-1.563121,0.615176,-0.883914,-1.319171,-0.087274,1.002115,-0.209041,0.359138,0.504626,0.751814,0.770948,0.194321,-0.815071,0
1.624873,-0.402105,-0.162506,0.852974,0.682639,1.799672,0.856982,0.672052,0.182345,2.710702,-0.090675,0.895322,-0.287307,1.126757,1.170187,1.367095,-1.022919,0
-0.674006,-0.402105,-1.448107,0.2975,0.907215,-0.07578,-0.666302,1.114546,-0.087274,-0.443612,-0.504956,-1.517506,0.076982,-1.122901,-1.225248,0.194321,1.15949,0
0.656924,-0.402105,0.446462,0.825201,1.356367,0.615176,1.292206,0.229558,1.126013,-0.443612,-1.096786,-1.195795,-0.952531,0.189399,0.172089,-0.978453,0.078678,0
0.656924,-0.402105,-0.568486,0.603011,0.121199,0.019843,1.292206,-0.876677,1.126013,-0.969331,-0.090675,-0.069809,0.393755,-1.122901,-1.225248,-0.392066,0.016323,0
1.019905,-0.402105,-0.094843,0.603011,0.121199,0.019843,0.09534,0.118934,-1.839799,-2.415058,0.323605,1.163414,-1.506884,-0.373015,-1.225248,-1.271646,-0.93978,0
0.777918,-0.402105,0.311136,0.714106,-1.563121,1.207424,-0.883914,-0.65543,0.451965,-0.443612,-0.97842,-0.659611,-1.015885,-0.747958,-0.826009,-0.392066,0.328096,0
-0.553012,-0.402105,-1.71876,0.075311,-1.563121,-0.964152,-1.319138,-1.319171,-0.626512,-1.232191,0.737886,0.573612,2.674522,0.376871,0.172089,-0.392066,-0.586438,0
1.261892,2.622393,-0.094843,0.353048,-1.563121,0.812592,-1.53675,-1.540419,1.395632,1.002115,0.323605,1.109796,0.235369,1.126757,0.770948,-1.564839,-1.272338,0
1.503879,-0.402105,-0.500822,0.714106,-1.113969,0.319052,-0.231078,-0.876677,0.182345,1.659264,-0.031492,0.198283,-0.714951,0.751814,0.770948,-0.685259,-0.149956,0
0.051956,0.101978,0.243473,0.019763,-0.215665,-0.766736,0.421758,0.008311,-1.030941,-1.62648,0.205239,0.198283,-0.414016,-1.122901,-0.02753,-0.685259,0.037108,0
0.53593,-0.402105,1.258421,-1.341148,0.008911,2.490628,-1.101526,-1.319171,-0.626512,0.739256,0.146056,0.412757,-1.253465,1.5017,1.170187,1.073902,-1.043704,0
-1.762948,-0.402105,-0.906802,-2.174358,-0.440241,-2.04994,-0.883914,0.450805,-1.030941,-1.49505,1.684813,0.466375,0.140337,1.126757,1.170187,-0.098872,-0.877425,0
-0.674006,-0.402105,2.341032,1.408448,1.356367,-0.273196,0.204146,-0.434183,-0.626512,1.264975,-2.162079,-1.571124,-1.5544,0.376871,-1.225248,-1.564839,2.074023,0
1.624873,0.101978,-0.365496,0.630785,-0.215665,-1.5564,-0.44869,-1.097924,-0.087274,-0.443612,-0.327407,0.412757,2.357749,-0.747958,-0.826009,0.780708,-0.316234,0
-0.915993,-0.402105,0.581789,0.686332,-1.338545,0.615176,-0.231078,-1.319171,0.721584,1.659264,-0.682505,-0.230664,-0.176436,0.376871,1.170187,-0.392066,0.161817,0
0.777918,-0.402105,0.108146,0.686332,-1.338545,0.121636,-1.319138,-1.097924,-0.087274,0.213537,0.146056,-1.463887,-0.683274,-1.122901,-1.225248,0.487515,0.494375,0
-0.915993,-0.402105,0.514125,0.74188,-1.338545,1.010008,-0.231078,-1.319171,0.451965,2.184983,-0.741688,0.198283,0.552142,-1.122901,-0.42677,0.487515,0.203387,0
0.656924,-0.402105,-1.109791,0.325274,0.121199,0.019843,1.292206,-1.319171,0.451965,-1.49505,1.21135,0.412757,2.23104,0.189399,0.172089,-0.098872,-0.087601,0
-0.915993,-0.402105,0.649452,0.686332,-0.664817,-0.07578,-0.44869,-0.65543,-0.626512,1.527834,-0.268224,0.412757,-0.382339,-1.122901,-1.225248,-0.392066,0.078678,0
1.382886,0.101978,-0.23017,0.51969,1.805519,-0.470612,0.63937,1.335793,-0.087274,-0.443612,-1.333518,-0.605993,-1.205949,0.189399,0.172089,1.073902,1.80382,0
-0.432019,-0.402105,1.596736,1.019617,-0.440241,-0.273196,0.204146,0.008311,0.182345,0.213537,-0.38659,0.144665,-0.113082,-0.747958,1.170187,-1.564839,-0.337019,0
-0.432019,-0.402105,-1.312781,0.047537,0.233487,-0.766736,-0.231078,-0.876677,-0.896132,-0.969331,1.448082,-0.123427,1.977621,-1.122901,-0.42677,-0.098872,0.785363,0
-0.432019,-0.402105,2.273368,0.964069,-0.664817,-0.470612,-0.666302,-1.097924,0.721584,-1.232191,-1.806981,-1.731979,-0.635758,-1.497844,-1.624487,-0.978453,1.388123,0
-0.311025,1.614227,-0.974465,0.241953,-0.440241,-1.5564,0.09534,0.450805,-1.839799,-0.969331,1.448082,0.091046,2.516136,0.189399,0.172089,0.194321,0.037108,0
1.503879,0.101978,-0.094843,-0.313521,-0.215665,0.319052,-0.231078,-0.876677,-0.356893,0.082107,-0.090675,0.573612,-1.396013,0.751814,0.371709,1.660289,-0.815071,0
-0.795,-0.402105,-0.02718,-0.202426,0.233487,0.121636,0.204146,-0.876677,-0.087274,-0.706471,0.027691,-0.284283,-0.857499,1.5017,0.770948,-1.271646,-0.316234,0
-1.278974,-0.402105,1.326084,0.936295,-1.113969,-0.07578,-1.101526,-1.540419,0.856394,0.213537,-0.504956,-0.123427,-0.192275,-1.122901,0.371709,-0.978453,0.244957,0
-0.915993,-0.402105,-0.02718,0.769653,0.907215,-0.07578,0.63937,0.672052,-0.626512,1.002115,0.086874,1.109796,-1.285143,0.001928,0.770948,-1.271646,-1.064489,0
1.624873,-0.402105,-0.906802,0.491916,-1.563121,-1.852524,1.292206,-0.65543,-0.626512,-0.706471,-0.800871,-0.337901,-0.794144,-0.373015,-0.826009,-0.392066,0.847717,0
-1.036987,-0.402105,-0.771475,0.603011,1.805519,-1.5564,-1.319138,0.450805,-1.030941,-1.62648,0.560337,-0.820466,0.789722,-0.747958,-0.02753,-0.685259,1.637542,0
-0.190031,-0.402105,1.258421,0.158632,-1.563121,-0.273196,0.204146,-1.540419,-0.626512,0.739256,-0.090675,0.037428,-1.015885,1.126757,-0.42677,-1.564839,-0.420159,0
-1.762948,-0.402105,0.920105,1.075164,0.682639,0.319052,-0.666302,0.893299,1.126013,0.213537,-2.162079,-2.268163,0.172014,-1.497844,-1.624487,1.073902,2.011669,0
-0.553012,-0.402105,0.784778,1.325127,0.008911,0.615176,-0.883914,-0.212936,0.721584,0.082107,-0.327407,-1.142177,0.156175,-0.747958,0.371709,1.367095,0.348881,0
