Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp3pm,Month,RainTomorrow
27,0.0,5.6,4.8,3,39.0,6,3,24.0,26.0,73.0,64.0,1018.6,7.0,6.0,27.3,7,No
13,0.0,4.8,7.2,13,52.0,15,13,24.0,30.0,65.0,49.0,1024.3,2.0,7.0,14.6,4,No
18,0.0,2.4,2.3,12,35.0,7,11,0.0,17.0,99.0,50.0,1028.3,7.0,7.0,16.5,5,No
6,0.0,9.0,13.1,9,33.0,1,12,15.0,9.0,53.0,23.0,1024.1,2.0,1.0,31.2,2,No
20,0.0,3.8,7.4,7,37.96875,0,13,2.0,4.0,58.0,35.0,1026.6,7.0,7.0,19.2,8,No
27,0.0,5.8,7.4,3,50.0,6,2,17.0,31.0,65.0,64.0,1020.5,6.0,7.0,24.8,7,No
12,0.6,13.6,10.4,6,37.0,6,6,17.0,15.0,66.0,43.0,1017.9,4.5,4.5,20.9,11,No
18,0.0,2.4,9.2,11,41.0,4,10,6.0,17.0,76.0,56.0,1034.6,7.0,6.0,14.4,6,No
11,0.0,2.2,10.9,9,22.0,10,14,7.0,9.0,66.0,34.0,1019.4,0.0,1.0,22.4,9,No
13,0.4,1.2,4.6,0,31.0,0,0,7.0,24.0,97.0,70.0,1029.6,6.0,1.0,14.1,6,No
27,0.0,6.8,10.6,2,50.0,6,2,28.0,37.0,54.0,49.0,1017.9,3.0,2.0,26.9,9,No
7,0.0,8.6,11.4,11,37.0,11,11,17.0,20.0,59.0,52.0,1014.7,5.0,1.0,28.5,10,No
0,0.0,6.2,3.3,15,28.0,10,12,15.0,22.0,49.0,26.0,1022.0,3.0,7.0,26.7,5,No
8,0.0,9.6,9.4,14,44.0,8,14,6.0,22.0,41.0,32.0,1015.2,2.0,7.0,16.0,9,No
9,0.0,2.4,8.6,0,44.0,1,2,22.0,24.0,68.0,46.0,1027.1,1.0,7.0,17.5,6,No
25,0.0,6.0,11.1,5,26.0,15,7,11.0,19.0,74.0,74.0,1012.4,1.0,3.0,26.2,1,No
5,0.0,6.922463768115942,5.4,12,26.0,15,11,4.0,13.0,57.0,31.0,1021.2,4.5,4.5,27.8,10,No
25,0.0,3.0,8.6,2,28.0,0,1,17.0,13.0,53.0,52.0,1025.5,3.0,1.0,17.8,8,No
9,0.0,9.2,13.0,5,52.0,8,5,28.0,28.0,56.0,37.0,1010.1,1.0,1.0,24.8,1,No
7,0.0,6.0,8.2,4,30.0,7,4,17.0,19.0,60.0,50.0,1013.5,6.0,7.0,29.7,4,No
5,0.0,6.922463768115942,9.6,9,48.0,5,5,20.0,28.0,53.0,50.0,1008.8,1.0,4.0,23.7,12,No
21,0.0,9.4,11.1,4,61.0,2,4,31.0,31.0,40.0,30.0,1015.9,1.0,2.0,31.4,9,No
2,0.2,10.8,9.5,5,46.0,8,8,17.0,19.0,64.0,43.0,1008.5,7.0,6.0,23.4,12,No
15,0.0,2.6,9.5,2,22.0,5,0,4.0,13.0,81.0,56.0,1028.9,2.0,4.0,20.6,7,No
2,1.4,6.8,8.8,12,39.0,8,5,15.0,9.0,57.0,21.0,1011.7,1.0,7.0,32.1,11,No
22,0.0,6.8,1.7,13,54.0,15,15,30.0,26.0,54.0,37.0,1012.6,0.0,4.5,16.9,7,No
12,0.0,3.2,4.1,5,19.0,10,3,9.0,7.0,59.0,43.0,1027.4,4.5,4.5,15.5,5,No
14,0.0,6.6,9.5,12,48.0,11,11,19.0,22.0,37.0,23.0,1014.0,7.0,7.0,31.4,11,No
19,0.4,5.6,11.8,8,37.0,8,3,24.0,20.0,74.0,48.0,1025.2,6.0,4.0,24.0,1,No
27,0.0,7.6,11.3,3,48.0,9,2,6.0,28.0,63.0,40.0,1011.0,2.0,3.0,33.0,3,No
14,0.0,11.6,12.8,6,33.0,7,6,11.0,17.0,40.0,18.0,1020.6,3.0,6.0,33.8,11,No
29,0.2,5.0,3.1,11,50.0,11,11,17.0,26.0,69.0,58.0,1012.3,8.0,5.0,16.1,8,No
24,0.2,0.8,5.2,4,20.0,1,1,11.0,9.0,99.0,81.0,1007.4,7.0,5.0,12.4,6,No
2,0.0,8.0,12.3,8,43.0,8,8,15.0,22.0,59.0,30.0,1024.2,2.0,0.0,24.0,2,No
28,0.0,3.4,10.1,14,20.0,15,3,11.0,9.0,48.0,31.0,1012.5,3.0,1.0,19.2,5,No
26,0.0,0.2,4.6,7,35.0,15,5,9.0,20.0,93.0,71.0,1018.5,4.5,4.5,14.1,9,No
25,0.0,4.4,9.9,0,30.0,2,3,9.0,15.0,72.0,69.0,1017.8,1.0,7.0,23.3,3,No
15,0.0,8.0,10.8,0,28.0,6,2,6.0,13.0,64.0,52.0,1021.4,2.0,1.0,25.4,3,No
19,0.0,8.6,11.7,4,52.0,6,4,11.0,33.0,66.0,38.0,1019.3,2.0,0.0,26.0,11,No
5,0.0,6.922463768115942,12.2,7,37.96875,7,9,13.0,28.0,56.0,47.0,1013.2,0.0,2.0,28.4,2,No
28,0.0,3.0,9.0,10,39.0,2,10,9.0,28.0,72.0,67.0,1022.8,4.0,1.0,23.2,9,No
0,0.0,11.2,7.9,12,46.0,4,11,28.0,15.0,39.0,23.0,1022.2,4.0,6.0,32.6,3,No
11,0.0,8.0,11.2,7,39.0,1,7,11.0,19.0,57.0,47.0,1019.7,1.0,1.0,25.9,3,No
10,0.0,4.8,9.3,13,30.0,3,9,11.0,19.0,63.0,32.0,1015.4,4.0,4.5,20.3,12,No
6,0.2,1.2,8.0,1,17.0,2,1,7.0,11.0,95.0,52.0,1024.3,1.0,1.0,14.6,7,No
25,1.4,3.4,4.5,8,24.0,2,0,7.0,7.0,65.0,55.0,1025.6,3.0,3.0,16.2,7,No
14,0.6,0.0,2.0,11,26.0,7,15,0.0,11.0,85.0,64.0,1025.1,7.0,7.0,11.3,6,No
3,0.0,2.8,10.3,5,26.0,8,7,6.0,11.0,59.0,36.0,1021.4,0.0,1.0,19.0,5,No
5,0.0,6.922463768115942,11.1,2,43.0,3,3,28.0,24.0,46.0,22.0,1023.5,4.0,5.0,26.2,3,No
4,0.0,2.8,9.6,9,30.0,1,15,9.0,20.0,70.0,35.0,1016.4,3.0,6.0,19.9,6,No
21,0.0,6.4,10.5,11,33.0,0,11,6.0,20.0,73.0,62.0,1014.4,3.0,2.0,32.0,6,No
16,1.6,1.8,5.1,8,30.0,13,8,11.0,20.0,79.0,57.0,1018.6,7.0,4.0,14.5,6,No
6,0.0,3.8,10.4,14,22.0,1,12,9.0,11.0,74.0,33.0,1021.4,1.0,2.0,21.2,9,No
9,0.0,8.0,11.6,2,50.0,0,2,20.0,19.0,55.0,24.0,1022.2,0.0,2.0,32.0,3,No
21,0.0,7.0,10.5,1,48.0,0,4,26.0,28.0,65.0,39.0,1013.7,2.0,1.0,32.2,8,No
13,0.2,5.4,10.8,0,35.0,14,0,4.0,24.0,96.0,35.0,1016.7,8.0,5.0,32.1,3,No
1,0.0,6.2,10.8,7,31.0,5,5,15.0,7.0,23.0,15.0,1021.7,0.0,0.0,24.2,8,No
13,0.2,1.8,8.1,0,17.0,8,0,7.0,11.0,100.0,51.0,1030.1,3.0,2.0,12.7,7,No
25,0.0,4.8,9.7,0,35.0,2,0,19.0,20.0,54.0,54.0,1019.3,4.0,5.0,21.6,4,No
3,0.0,12.8,12.4,9,39.0,2,7,15.0,11.0,23.0,11.0,1016.5,1.0,1.0,34.5,12,No
9,1.0,2.2,7.6,9,31.0,9,6,7.0,11.0,89.0,53.0,1021.5,3.0,7.0,16.9,8,No
23,0.0,8.0,10.4,7,37.96875,0,0,30.0,31.0,50.0,58.0,1020.8,6.0,2.0,23.0,2,No
4,0.0,3.6,10.8,10,39.0,4,14,19.0,13.0,63.0,35.0,1025.0,3.0,2.0,19.5,8,No
10,0.2,1.6,4.8,5,28.0,4,5,6.0,19.0,91.0,77.0,1028.7,4.0,8.0,13.8,5,No
2,0.0,1.8,9.1,3,17.0,6,2,9.0,6.0,86.0,49.0,1026.5,3.0,1.0,20.1,6,No
2,0.0,5.2,10.8,10,50.0,10,10,28.0,33.0,32.0,13.0,1012.3,4.0,1.0,30.4,9,No
24,0.0,4.6,9.6,11,46.0,10,11,19.0,22.0,53.0,27.0,1026.3,1.0,3.0,27.3,5,No
10,0.0,8.0,13.5,2,33.0,1,11,19.0,9.0,55.0,21.0,1022.2,0.0,4.5,28.5,12,No
12,0.0,0.8,6.4,15,20.0,10,15,7.0,13.0,81.0,56.0,1026.2,4.5,4.5,14.2,7,No
6,0.0,1.8,10.2,1,28.0,0,1,17.0,6.0,70.0,52.0,1031.3,0.0,1.0,17.9,8,No
2,0.0,8.2,11.4,4,52.0,4,14,13.0,19.0,52.0,27.0,1018.8,4.0,5.0,36.1,2,No
5,0.0,6.922463768115942,12.9,5,44.0,2,5,11.0,28.0,52.0,42.0,1011.9,4.5,4.5,26.4,1,No
5,0.0,6.922463768115942,10.3,0,57.0,0,4,13.0,11.0,30.0,19.0,1013.1,1.0,8.0,34.7,1,No
24,1.8,0.8,1.0,5,24.0,5,9,9.0,11.0,90.0,56.0,1025.3,6.0,7.0,11.6,7,No
26,1.8,2.4,8.3,7,37.0,7,5,0.0,17.0,100.0,58.0,1026.0,4.5,4.5,13.5,5,No
9,0.0,9.0,12.3,8,52.0,8,9,19.0,30.0,38.0,39.0,1016.4,1.0,2.0,24.1,1,No
29,0.4,0.6,6.0,13,20.0,11,9,4.0,11.0,99.0,65.0,1030.2,1.0,8.0,14.9,6,No
6,0.0,4.0,10.3,9,37.0,5,5,17.0,24.0,67.0,42.0,1022.1,1.0,7.0,14.0,9,No
6,0.0,12.0,11.7,10,54.0,0,0,15.0,19.0,44.0,15.0,1013.8,5.0,7.0,35.9,2,No
25,0.0,6.2,8.8,5,56.0,5,5,30.0,30.0,62.0,54.0,1018.2,7.0,5.0,16.5,9,No
29,0.0,7.6,13.6,2,39.0,3,3,26.0,26.0,70.0,58.0,1021.6,8.0,4.5,18.3,1,No
22,0.0,9.4,9.3,7,50.0,11,2,11.0,19.0,68.0,36.0,1013.5,2.0,6.0,34.8,1,No
7,0.0,5.6,10.0,2,39.0,6,1,9.0,20.0,71.0,58.0,1022.7,1.0,4.0,25.7,7,No
19,0.0,1.6,10.2,8,37.0,15,6,15.0,24.0,59.0,51.0,1032.1,0.0,1.0,15.3,8,No
27,2.0,6.8,10.4,2,37.0,6,0,15.0,24.0,74.0,63.0,1015.4,1.0,2.0,30.3,11,No
5,0.0,6.922463768115942,9.2,11,31.0,4,4,11.0,9.0,49.0,29.0,1029.9,0.0,2.0,18.1,7,No
1,0.0,1.0,0.0,2,26.0,3,0,11.0,17.0,95.0,71.0,1025.9,8.0,8.0,12.2,7,No
15,0.0,4.0,10.4,13,33.0,12,15,2.0,17.0,74.0,32.0,1012.5,1.0,1.0,28.4,4,No
19,0.0,5.0,10.9,9,39.0,13,8,13.0,24.0,43.0,52.0,1023.1,1.0,1.0,16.6,9,No
15,0.0,7.8,11.4,4,30.0,15,4,9.0,13.0,50.0,45.0,1023.0,1.0,1.0,26.3,10,No
24,0.2,0.2,0.0,14,15.0,1,7,7.0,0.0,94.0,84.0,1021.6,7.0,8.0,13.6,6,No
10,0.0,5.6,4.9,11,41.0,11,10,22.0,17.0,34.0,29.0,1026.2,6.0,7.0,24.1,5,No
2,0.0,8.0,13.5,1,22.0,1,0,17.0,6.0,61.0,26.0,1011.2,0.0,0.0,30.2,1,No
15,0.0,7.6,9.9,2,31.0,5,2,9.0,11.0,60.0,50.0,1014.5,7.0,2.0,27.8,3,No
24,1.2,9.0,9.0,14,31.0,13,5,11.0,19.0,77.0,50.0,1020.4,2.0,6.0,19.2,10,No
7,0.0,6.0,5.2,4,30.0,9,4,4.0,17.0,65.0,57.0,1013.7,6.0,7.0,25.3,5,No
11,0.0,5.0,10.6,2,28.0,0,1,11.0,7.0,61.0,31.0,1024.6,1.0,0.0,26.4,4,No
22,0.8,5.8,1.1,2,39.0,7,2,0.0,24.0,90.0,72.0,1018.9,7.0,7.0,20.7,11,No
9,0.0,2.2,9.1,0,28.0,7,0,0.0,15.0,63.0,41.0,1031.2,1.0,1.0,15.3,6,No
14,0.0,8.8,8.5,8,44.0,6,6,11.0,19.0,73.0,39.0,1010.6,7.0,1.0,29.0,2,No
14,0.0,4.0,0.4,9,46.0,9,9,24.0,24.0,66.0,55.0,1025.2,7.0,7.0,12.7,9,No
1,0.0,10.2,6.4,12,46.0,0,9,15.0,9.0,25.0,19.0,1008.0,5.0,7.0,37.9,1,No
2,0.0,4.0,10.0,8,30.0,6,6,11.0,15.0,63.0,36.0,1030.2,0.0,4.5,18.7,9,No
18,0.0,9.8,12.0,5,26.0,7,9,9.0,15.0,66.0,38.0,1013.5,3.0,5.0,26.2,11,No
2,0.0,2.8,0.7,8,22.0,12,6,9.0,11.0,55.0,45.0,1019.8,7.0,7.0,14.5,9,No
17,0.0,0.8,0.2,12,37.0,15,12,7.0,15.0,71.0,53.0,1027.5,4.5,4.5,14.7,5,No
13,1.8,2.6,4.2,9,35.0,11,13,6.0,20.0,95.0,57.0,1016.4,6.0,3.0,23.7,3,No
10,0.0,8.4,3.8,3,44.0,4,13,9.0,9.0,54.0,22.0,1006.5,3.0,6.0,35.3,1,No
29,0.0,3.2,7.0,13,57.0,14,13,30.0,37.0,64.0,65.0,1013.6,5.0,5.0,13.9,9,No
9,0.0,9.0,12.4,0,57.0,0,0,24.0,28.0,49.0,26.0,1019.5,0.0,0.0,34.0,2,No
18,0.2,5.6,12.5,9,30.0,13,5,2.0,13.0,81.0,44.0,1019.9,6.0,6.0,17.3,10,No
11,0.0,2.4,10.3,6,31.0,3,6,11.0,13.0,62.0,37.0,1026.4,1.0,3.0,16.8,9,No
18,0.0,4.0,9.4,3,33.0,3,6,9.0,15.0,76.0,51.0,1023.1,1.0,5.0,17.2,4,No
26,0.0,6.8,9.9,15,46.0,12,15,24.0,26.0,49.0,71.0,1011.8,4.5,4.5,18.8,10,No
11,0.0,7.0,9.8,3,31.0,2,4,15.0,7.0,64.0,35.0,1018.3,1.0,1.0,30.7,4,No
11,0.0,11.8,12.7,5,43.0,3,5,11.0,19.0,51.0,37.0,1012.5,0.0,0.0,33.0,1,No
4,0.0,4.4,10.7,1,56.0,11,7,22.0,0.0,56.0,29.0,1024.5,2.0,3.0,25.6,9,No
15,0.0,3.6,9.8,13,35.0,5,11,2.0,7.0,54.0,28.0,1016.0,1.0,1.0,28.6,8,No
18,0.0,1.6,9.8,4,26.0,0,11,6.0,11.0,100.0,36.0,1026.1,3.0,1.0,25.1,4,No
19,0.0,3.0,10.2,11,33.0,14,11,13.0,17.0,58.0,41.0,1026.6,1.0,7.0,21.9,5,No
18,0.6,7.6,12.0,2,54.0,8,3,19.0,17.0,63.0,33.0,1021.9,3.0,1.0,25.6,2,No
19,1.0,3.8,11.2,0,31.0,15,2,15.0,17.0,55.0,41.0,1024.3,1.0,1.0,17.5,9,No
28,0.2,3.2,10.3,10,33.0,3,4,7.0,24.0,72.0,65.0,1024.1,1.0,1.0,24.2,4,No
0,0.0,3.4,6.7,2,31.0,3,2,19.0,9.0,91.0,49.0,1027.0,2.0,8.0,16.2,6,No
13,0.0,10.2,10.9,0,35.0,6,2,7.0,20.0,74.0,55.0,1023.4,8.0,5.0,24.1,1,No
20,0.0,4.2,10.7,7,37.96875,15,0,13.0,17.0,71.0,50.0,1024.5,0.0,1.0,21.0,4,No
27,0.0,7.8,12.2,10,22.0,0,10,9.0,13.0,58.0,52.0,1009.9,1.0,1.0,28.2,12,No
17,0.2,2.4,10.6,12,33.0,12,14,17.0,19.0,52.0,39.0,1023.5,4.5,4.5,15.6,9,No
27,0.0,4.4,11.3,0,35.0,8,0,17.0,26.0,66.0,55.0,1013.7,1.0,1.0,29.3,3,No
19,0.0,5.0,4.1,8,50.0,7,8,22.0,31.0,85.0,89.0,1017.8,6.0,8.0,20.4,3,No
2,0.0,6.0,11.1,11,28.0,1,9,4.0,7.0,38.0,14.0,1023.1,1.0,1.0,31.7,3,No
17,0.2,2.8,11.3,11,31.0,11,3,20.0,20.0,61.0,52.0,1032.7,1.0,1.0,16.3,9,No
24,0.0,4.6,10.0,13,41.0,11,9,19.0,26.0,39.0,27.0,1010.7,4.0,1.0,25.4,10,No
6,0.0,1.8,8.1,13,43.0,0,13,9.0,30.0,68.0,34.0,1018.3,1.0,2.0,23.5,5,No
19,0.4,2.4,8.5,1,30.0,12,1,9.0,22.0,67.0,58.0,1031.0,1.0,1.0,20.7,5,No
1,0.0,3.2,6.9,2,43.0,0,3,7.0,30.0,54.0,30.0,1028.6,5.0,5.0,18.0,6,No
6,0.0,2.2,3.8,7,37.96875,2,1,9.0,9.0,66.0,55.0,1030.9,5.0,7.0,13.5,7,No
8,0.6,2.4,9.4,14,52.0,15,15,24.0,33.0,59.0,47.0,1015.0,1.0,4.5,6.4,6,No
25,0.0,5.0,4.1,0,50.0,0,2,24.0,26.0,47.0,50.0,1025.8,7.0,7.0,16.3,6,No
2,0.0,7.2,13.4,10,20.0,3,11,11.0,7.0,53.0,22.0,1023.2,0.0,1.0,28.6,11,No
19,1.4,3.2,4.9,10,33.0,15,10,11.0,22.0,77.0,60.0,1017.7,6.0,7.0,25.3,3,No
26,0.2,2.0,0.3,10,19.0,7,10,0.0,9.0,100.0,74.0,1030.3,4.5,4.5,13.5,7,No
9,0.0,2.0,9.2,12,41.0,10,14,13.0,28.0,49.0,17.0,1019.0,1.0,3.0,22.7,7,No
9,0.0,8.6,13.0,5,39.0,7,5,11.0,30.0,52.0,32.0,1011.7,0.0,0.0,28.8,1,No
10,0.0,4.8,11.9,13,41.0,10,15,9.0,22.0,56.0,15.0,1012.8,0.0,0.0,24.9,10,No
9,1.4,0.2,3.6,7,26.0,4,9,9.0,11.0,91.0,52.0,1016.4,7.0,4.0,19.4,7,No
2,0.0,10.6,13.4,2,30.0,3,6,11.0,9.0,36.0,12.0,1017.3,0.0,0.0,32.4,1,No
20,0.0,3.8,6.7,10,56.0,15,4,17.0,17.0,69.0,59.0,1024.4,6.0,7.0,20.0,8,No
29,0.0,4.0,12.9,8,30.0,0,8,7.0,17.0,60.0,59.0,1015.9,4.5,4.0,17.4,12,No
7,0.0,5.4,10.3,1,35.0,7,4,0.0,26.0,67.0,59.0,1020.3,1.0,1.0,23.3,7,No
17,0.2,3.6,7.2,14,56.0,14,3,19.0,19.0,54.0,36.0,1016.8,6.0,3.0,16.5,10,No
21,0.0,7.0,10.8,1,46.0,1,10,24.0,22.0,68.0,39.0,1014.2,7.0,7.0,30.2,7,No
24,0.0,0.4,9.7,12,26.0,11,12,9.0,11.0,94.0,55.0,1032.8,0.0,1.0,17.5,5,No
15,0.0,4.6,5.9,0,19.0,5,4,6.0,6.0,70.0,45.0,1020.2,6.0,7.0,20.9,8,No
1,0.0,6.2,11.7,2,31.0,10,0,4.0,9.0,34.0,17.0,1018.4,0.0,0.0,27.7,9,No
16,0.0,9.4,13.2,6,37.0,7,6,9.0,19.0,64.0,51.0,1016.2,4.5,4.5,24.1,1,No
18,0.0,4.2,7.2,5,37.0,6,5,9.0,17.0,75.0,50.0,1023.3,7.0,3.0,23.1,3,No
25,0.0,5.2,8.5,6,28.0,2,2,9.0,17.0,76.0,74.0,1014.2,6.0,7.0,23.3,3,No
28,0.0,3.2,10.0,5,33.0,5,7,17.0,19.0,65.0,36.0,1021.8,0.0,0.0,19.3,7,No
26,0.0,5.2,11.6,2,50.0,3,3,22.0,26.0,57.0,46.0,1023.7,4.5,4.5,22.9,3,No
17,2.0,2.2,6.5,5,35.0,7,3,17.0,20.0,71.0,71.0,1027.2,4.5,4.5,12.6,12,No
15,0.0,6.2,10.1,2,35.0,3,3,13.0,15.0,48.0,45.0,1020.5,5.0,4.0,26.7,1,No
17,0.4,3.2,10.4,9,52.0,9,7,19.0,31.0,56.0,57.0,1010.3,4.5,4.5,13.2,11,No
0,0.0,9.4,10.1,13,57.0,9,13,26.0,33.0,68.0,30.0,1010.5,1.0,3.0,18.9,8,No
20,0.0,5.6,12.2,10,50.0,13,4,11.0,26.0,57.0,36.0,1023.1,0.0,0.0,23.0,10,No
4,0.0,3.6,10.5,11,30.0,1,11,19.0,11.0,56.0,27.0,1026.0,1.0,3.0,26.7,5,No
28,0.0,5.4,11.6,0,30.0,5,0,6.0,22.0,59.0,62.0,1029.3,1.0,7.0,22.1,10,No
24,0.8,4.0,4.4,14,43.0,12,14,17.0,26.0,76.0,64.0,1017.5,6.0,7.0,14.2,9,No
13,0.0,2.4,6.8,14,30.0,15,14,15.0,13.0,65.0,51.0,1019.5,7.0,1.0,18.4,3,No
14,0.0,6.4,10.9,11,52.0,11,11,28.0,30.0,47.0,27.0,1021.7,1.0,5.0,32.6,3,No
0,0.0,6.922463768115942,13.4,3,48.0,3,0,30.0,24.0,31.0,7.0,1014.8,4.5,4.5,32.5,12,No
11,0.0,6.0,11.5,10,28.0,0,0,11.0,9.0,46.0,25.0,1023.3,0.0,1.0,28.9,10,No
21,0.0,9.0,10.7,1,50.0,0,10,17.0,28.0,65.0,43.0,1013.6,1.0,1.0,33.1,9,No
21,0.0,6.8,8.5,0,41.0,2,0,13.0,22.0,70.0,38.0,1011.0,7.0,7.0,34.4,4,No
9,0.0,3.4,10.6,0,39.0,0,1,28.0,15.0,58.0,35.0,1026.6,0.0,0.0,16.4,8,No
25,0.0,6.2,7.1,15,39.0,15,12,15.0,19.0,81.0,70.0,1013.8,7.0,3.0,24.0,12,No
25,2.0,5.0,10.4,2,41.0,0,0,26.0,30.0,82.0,75.0,1009.4,3.0,4.0,24.9,2,No
27,0.0,7.0,9.4,4,43.0,6,1,13.0,22.0,63.0,49.0,1013.1,1.0,1.0,29.1,9,No
29,0.8,2.8,8.5,15,50.0,12,15,13.0,30.0,99.0,58.0,1018.4,6.0,4.5,19.2,3,No
12,0.6,3.0,7.1,9,39.0,5,5,19.0,19.0,45.0,52.0,1020.6,4.5,4.5,14.2,9,No
17,0.6,4.4,9.1,11,44.0,12,10,11.0,22.0,61.0,43.0,1020.2,1.0,5.0,22.2,10,No
7,0.0,6.6,10.4,4,30.0,5,4,6.0,17.0,41.0,34.0,1016.3,6.0,5.0,23.7,6,No
14,0.0,7.2,5.5,6,35.0,13,5,11.0,9.0,85.0,63.0,1015.6,8.0,1.0,24.4,1,No
20,1.0,5.0,9.5,0,37.0,2,2,20.0,20.0,60.0,52.0,1019.9,4.0,2.0,23.9,12,No
11,0.0,4.8,11.4,7,35.0,0,7,15.0,19.0,50.0,40.0,1031.4,1.0,1.0,20.4,10,No
21,0.0,5.2,10.5,14,31.0,15,15,7.0,20.0,77.0,63.0,1010.0,7.0,7.0,31.9,3,No
6,1.4,4.6,11.6,13,39.0,1,15,17.0,19.0,70.0,32.0,1017.1,3.0,5.0,30.7,3,No
12,0.4,2.2,10.2,11,41.0,11,11,11.0,19.0,64.0,30.0,1023.4,4.5,4.5,17.0,8,No
5,0.0,6.922463768115942,11.0,7,37.96875,2,5,4.0,28.0,20.0,16.0,1017.5,2.0,3.0,34.2,3,No
11,0.0,7.8,6.2,7,41.0,7,5,7.0,22.0,47.0,49.0,1011.5,8.0,8.0,24.7,12,No
10,0.0,10.1,11.2,4,28.0,4,1,7.0,7.0,28.0,15.0,1018.4,1.0,4.5,34.6,3,No
24,1.6,3.8,1.5,9,31.0,10,11,9.0,13.0,80.0,71.0,1015.1,7.0,7.0,19.7,9,No
28,0.0,2.6,10.2,4,22.0,14,10,7.0,17.0,62.0,62.0,1023.4,7.0,1.0,25.4,4,No
23,0.8,0.0,5.1,7,37.96875,13,3,2.0,17.0,89.0,86.0,1030.9,4.0,6.0,16.8,5,No
8,0.0,1.6,10.1,1,33.0,3,0,7.0,4.0,73.0,36.0,1029.2,0.0,1.0,23.6,4,No
14,0.0,4.6,11.4,13,35.0,5,8,11.0,11.0,52.0,30.0,1016.2,1.0,3.0,25.9,11,No
10,0.0,4.2,2.9,6,31.0,2,2,13.0,11.0,59.0,40.0,1020.3,7.0,4.5,19.7,4,No
2,0.0,10.0,8.2,12,63.0,11,9,33.0,30.0,38.0,35.0,1006.2,7.0,4.0,26.6,3,No
9,0.0,4.0,10.7,9,39.0,7,7,7.0,20.0,51.0,32.0,1021.2,7.0,7.0,21.4,9,No
14,2.0,1.2,4.0,11,35.0,11,11,30.0,28.0,83.0,75.0,1025.3,1.0,6.0,10.7,7,No
6,0.0,6.8,13.8,0,22.0,1,1,11.0,7.0,55.0,31.0,1018.3,1.0,1.0,25.0,12,No
11,0.0,4.8,4.2,4,48.0,1,4,19.0,11.0,43.0,38.0,1028.5,6.0,6.0,20.1,8,No
27,0.0,4.0,9.4,10,28.0,13,11,6.0,13.0,79.0,69.0,1015.0,1.0,7.0,25.2,6,No
28,0.0,4.8,4.1,5,37.0,5,3,24.0,13.0,54.0,50.0,1026.2,7.0,2.0,18.5,9,No
4,0.0,4.6,4.5,4,31.0,4,4,22.0,22.0,87.0,59.0,1022.4,8.0,2.0,21.1,9,No
20,0.0,4.2,6.9,7,37.96875,13,13,13.0,24.0,64.0,24.0,1015.8,5.0,3.0,23.3,9,No
8,1.2,0.3,5.8,12,52.0,12,14,11.0,24.0,84.0,62.0,1004.5,2.0,8.0,17.9,3,No
6,0.0,1.6,9.3,0,20.0,0,0,15.0,13.0,72.0,49.0,1034.5,1.0,2.0,14.3,7,No
10,0.0,11.6,13.5,3,57.0,1,13,7.0,24.0,28.0,5.0,1009.2,1.0,4.5,39.1,1,No
27,0.0,8.0,11.5,4,31.0,3,4,9.0,17.0,58.0,60.0,1010.5,1.0,1.0,29.6,12,No
13,0.0,1.4,6.1,0,17.0,9,0,7.0,7.0,99.0,50.0,1026.6,8.0,3.0,14.7,8,No
22,0.0,4.4,9.9,12,48.0,12,14,11.0,28.0,48.0,14.0,1018.2,0.0,0.0,26.9,9,No
13,1.4,7.2,11.1,5,35.0,15,9,13.0,15.0,52.0,37.0,1014.7,1.0,5.0,21.6,12,No
10,0.0,0.8,4.1,3,50.0,7,3,2.0,9.0,95.0,60.0,1026.5,7.0,4.5,11.5,6,No
7,0.0,6.8,9.5,4,41.0,7,1,7.0,28.0,45.0,54.0,1020.5,2.0,1.0,24.2,7,No
14,0.8,7.6,12.7,11,61.0,11,11,26.0,39.0,58.0,28.0,1023.3,1.0,1.0,19.9,10,No
15,0.0,8.4,6.3,6,37.0,0,1,9.0,9.0,59.0,57.0,1009.7,7.0,4.0,27.5,3,No
10,0.0,6.6,10.1,3,56.0,2,7,26.0,13.0,50.0,26.0,1017.3,1.0,6.0,22.3,2,No
6,0.0,8.8,11.6,0,37.0,1,11,24.0,11.0,54.0,24.0,1019.1,0.0,2.0,32.9,3,No
27,0.0,6.0,7.3,6,46.0,6,2,20.0,30.0,76.0,61.0,1018.9,6.0,7.0,27.3,5,No
7,0.0,12.0,10.0,1,48.0,2,1,30.0,31.0,61.0,55.0,1018.4,7.0,6.0,28.1,10,No
20,0.0,4.2,3.5,11,19.0,10,1,2.0,15.0,68.0,60.0,1025.9,7.0,5.0,22.5,4,No
17,0.0,5.8,9.8,14,52.0,12,14,20.0,15.0,46.0,33.0,1018.9,6.0,4.0,24.6,4,No
2,0.0,1.2,6.9,12,35.0,11,12,7.0,19.0,99.0,38.0,1018.4,2.0,7.0,16.5,7,No
7,0.0,11.0,12.3,10,33.0,11,11,13.0,15.0,52.0,50.0,1012.2,3.0,4.0,31.8,1,No
10,0.0,7.4,12.1,15,46.0,11,14,13.0,26.0,20.0,5.0,1027.8,1.0,4.5,31.4,10,No
